,en,sens
863,1163.0,1.72524623947e-06
864,1164.0,1.72382524424e-06
865,1165.0,1.72240576087e-06
866,1166.0,1.72098786494e-06
867,1167.0,1.71957148088e-06
868,1168.0,1.71815664647e-06
869,1169.0,1.71674336171e-06
870,1170.0,1.7153316266e-06
871,1171.0,1.71392140336e-06
872,1172.0,1.71251276757e-06
873,1173.0,1.71110564363e-06
874,1174.0,1.70970010714e-06
875,1175.0,1.70829608251e-06
876,1176.0,1.70689360754e-06
877,1177.0,1.70549268222e-06
878,1178.0,1.70409330656e-06
879,1179.0,1.70269551834e-06
880,1180.0,1.70129924199e-06
881,1181.0,1.69990451529e-06
882,1182.0,1.69851137603e-06
883,1183.0,1.69711974864e-06
884,1184.0,1.6957297087e-06
885,1185.0,1.69434118061e-06
886,1186.0,1.69295423998e-06
887,1187.0,1.691568849e-06
888,1188.0,1.69018504547e-06
889,1189.0,1.6888027538e-06
890,1190.0,1.68742204958e-06
891,1191.0,1.68604289502e-06
892,1192.0,1.6846652901e-06
893,1193.0,1.68328923485e-06
894,1194.0,1.68191476704e-06
895,1195.0,1.68054184889e-06
896,1196.0,1.67917048039e-06
897,1197.0,1.67780069935e-06
898,1198.0,1.67643246795e-06
899,1199.0,1.67506578622e-06
900,1200.0,1.67370069193e-06
901,1201.0,1.67233718509e-06
902,1202.0,1.67097519011e-06
903,1203.0,1.66961478259e-06
904,1204.0,1.66825596251e-06
905,1205.0,1.66689869209e-06
906,1206.0,1.66554300911e-06
907,1207.0,1.6641888758e-06
908,1208.0,1.66283632993e-06
909,1209.0,1.66148533372e-06
910,1210.0,1.66013592496e-06
911,1211.0,1.65878810365e-06
912,1212.0,1.65744183199e-06
913,1213.0,1.65609714778e-06
914,1214.0,1.65475401323e-06
915,1215.0,1.65341246613e-06
916,1216.0,1.65207250648e-06
917,1217.0,1.65073413428e-06
918,1218.0,1.64939731174e-06
919,1219.0,1.64806207665e-06
920,1220.0,1.646728429e-06
921,1221.0,1.64539633101e-06
922,1222.0,1.64406585827e-06
923,1223.0,1.64273693519e-06
924,1224.0,1.64140959955e-06
925,1225.0,1.64008385136e-06
926,1226.0,1.63875969063e-06
927,1227.0,1.63743711734e-06
928,1228.0,1.63611609371e-06
929,1229.0,1.63479669533e-06
930,1230.0,1.6334788466e-06
931,1231.0,1.63216262312e-06
932,1232.0,1.6308479493e-06
933,1233.0,1.62953490072e-06
934,1234.0,1.62822343959e-06
935,1235.0,1.62691352812e-06
936,1236.0,1.62560524189e-06
937,1237.0,1.62429854311e-06
938,1238.0,1.62299339399e-06
939,1239.0,1.62168987012e-06
940,1240.0,1.62038793369e-06
941,1241.0,1.61908762252e-06
942,1242.0,1.61778886099e-06
943,1243.0,1.61649172472e-06
944,1244.0,1.61519617589e-06
945,1245.0,1.61390221452e-06
946,1246.0,1.6126098406e-06
947,1247.0,1.61131909192e-06
948,1248.0,1.6100299307e-06
949,1249.0,1.60874235693e-06
950,1250.0,1.6074563706e-06
951,1251.0,1.60617200953e-06
952,1252.0,1.6048892737e-06
953,1253.0,1.60360808752e-06
954,1254.0,1.6023285266e-06
955,1255.0,1.60105059092e-06
956,1256.0,1.59977420489e-06
957,1257.0,1.59849948191e-06
958,1258.0,1.59722630858e-06
959,1259.0,1.5959547983e-06
960,1260.0,1.59468487547e-06
961,1261.0,1.59341654008e-06
962,1262.0,1.59214982995e-06
963,1263.0,1.59088470727e-06
964,1264.0,1.58962120983e-06
965,1265.0,1.58835933764e-06
966,1266.0,1.5870990529e-06
967,1267.0,1.58584039341e-06
968,1268.0,1.58458332137e-06
969,1269.0,1.58332787457e-06
970,1270.0,1.58207405303e-06
971,1271.0,1.58082185673e-06
972,1272.0,1.57957124788e-06
973,1273.0,1.57832226428e-06
974,1274.0,1.57707490593e-06
975,1275.0,1.57582917282e-06
976,1276.0,1.57458502716e-06
977,1277.0,1.57334250675e-06
978,1278.0,1.57210161159e-06
979,1279.0,1.57086234168e-06
980,1280.0,1.56962469701e-06
981,1281.0,1.56838867759e-06
982,1282.0,1.56715424562e-06
983,1283.0,1.5659214767e-06
984,1284.0,1.56469029522e-06
985,1285.0,1.56346077679e-06
986,1286.0,1.56223284581e-06
987,1287.0,1.56100657788e-06
988,1288.0,1.55978189739e-06
989,1289.0,1.55855887995e-06
990,1290.0,1.55733744996e-06
991,1291.0,1.55611768301e-06
992,1292.0,1.55489954131e-06
993,1293.0,1.55368298706e-06
994,1294.0,1.55246809586e-06
995,1295.0,1.5512548299e-06
996,1296.0,1.55004322698e-06
997,1297.0,1.54883321152e-06
998,1298.0,1.5476248591e-06
999,1299.0,1.54641813193e-06
1000,1300.0,1.54521303e-06
1001,1301.0,1.54400955332e-06
1002,1302.0,1.54280773969e-06
1003,1303.0,1.5416075513e-06
1004,1304.0,1.54040898816e-06
1005,1305.0,1.53921208806e-06
1006,1306.0,1.53801681321e-06
1007,1307.0,1.53682320141e-06
1008,1308.0,1.53563117705e-06
1009,1309.0,1.53444081574e-06
1010,1310.0,1.53325211747e-06
1011,1311.0,1.53206504445e-06
1012,1312.0,1.53087963448e-06
1013,1313.0,1.52969584975e-06
1014,1314.0,1.52851369027e-06
1015,1315.0,1.52733319383e-06
1016,1316.0,1.52615436043e-06
1017,1317.0,1.52497715228e-06
1018,1318.0,1.52380156938e-06
1019,1319.0,1.52262768732e-06
1020,1320.0,1.52145543051e-06
1021,1321.0,1.52028479894e-06
1022,1322.0,1.51911583042e-06
1023,1323.0,1.51794852494e-06
1024,1324.0,1.51678288251e-06
1025,1325.0,1.51561886532e-06
1026,1326.0,1.51445651118e-06
1027,1327.0,1.51329582008e-06
1028,1328.0,1.51213675423e-06
1029,1329.0,1.51097935142e-06
1030,1330.0,1.50982361165e-06
1031,1331.0,1.50866953493e-06
1032,1332.0,1.50751712125e-06
1033,1333.0,1.50636633282e-06
1034,1334.0,1.50521724523e-06
1035,1335.0,1.50406978288e-06
1036,1336.0,1.50292398358e-06
1037,1337.0,1.50177984733e-06
1038,1338.0,1.50063737412e-06
1039,1339.0,1.49949656395e-06
1040,1340.0,1.49835741682e-06
1041,1341.0,1.49721993274e-06
1042,1342.0,1.4960841117e-06
1043,1343.0,1.49494995371e-06
1044,1344.0,1.49381745876e-06
1045,1345.0,1.49268662685e-06
1046,1346.0,1.49155745799e-06
1047,1347.0,1.49042998997e-06
1048,1348.0,1.48930414719e-06
1049,1349.0,1.48818000525e-06
1050,1350.0,1.48705752636e-06
1051,1351.0,1.48593671051e-06
1052,1352.0,1.48481755771e-06
1053,1353.0,1.48370006795e-06
1054,1354.0,1.48258427903e-06
1055,1355.0,1.48147011535e-06
1056,1356.0,1.48035769032e-06
1057,1357.0,1.47924689053e-06
1058,1358.0,1.47813779158e-06
1059,1359.0,1.47703035567e-06
1060,1360.0,1.47592458281e-06
1061,1361.0,1.47482051079e-06
1062,1362.0,1.47371810181e-06
1063,1363.0,1.47261739367e-06
1064,1364.0,1.47151834858e-06
1065,1365.0,1.47042096652e-06
1066,1366.0,1.46932528531e-06
1067,1367.0,1.46823126715e-06
1068,1368.0,1.46713894982e-06
1069,1369.0,1.46604829554e-06
1070,1370.0,1.46495934209e-06
1071,1371.0,1.46387208949e-06
1072,1372.0,1.46278649993e-06
1073,1373.0,1.46170257342e-06
1074,1374.0,1.46062038554e-06
1075,1375.0,1.4595398229e-06
1076,1376.0,1.45846099891e-06
1077,1377.0,1.45738383796e-06
1078,1378.0,1.45630837785e-06
1079,1379.0,1.45523458078e-06
1080,1380.0,1.45416248455e-06
1081,1381.0,1.45309208916e-06
1082,1382.0,1.45202339462e-06
1083,1383.0,1.45095636311e-06
1084,1384.0,1.44989107024e-06
1085,1385.0,1.44882744042e-06
1086,1386.0,1.44776547364e-06
1087,1387.0,1.4467052455e-06
1088,1388.0,1.44564671819e-06
1089,1389.0,1.44458985394e-06
1090,1390.0,1.44353472831e-06
1091,1391.0,1.44248126573e-06
1092,1392.0,1.44142950399e-06
1093,1393.0,1.4403794431e-06
1094,1394.0,1.43933108304e-06
1095,1395.0,1.43828442382e-06
1096,1396.0,1.43723950324e-06
1097,1397.0,1.4361962457e-06
1098,1398.0,1.435154689e-06
1099,1399.0,1.43411483314e-06
1100,1400.0,1.43307667812e-06
1101,1401.0,1.43204026174e-06
1102,1402.0,1.4310055084e-06
1103,1403.0,1.4299724937e-06
1104,1404.0,1.42894117984e-06
1105,1405.0,1.42791156682e-06
1106,1406.0,1.42688365464e-06
1107,1407.0,1.4258574811e-06
1108,1408.0,1.4248329706e-06
1109,1409.0,1.42381019873e-06
1110,1410.0,1.42278912771e-06
1111,1411.0,1.42176979532e-06
1112,1412.0,1.42075216377e-06
1113,1413.0,1.41973623307e-06
1114,1414.0,1.4187220032e-06
1115,1415.0,1.41770951197e-06
1116,1416.0,1.41669872158e-06
1117,1417.0,1.41568966982e-06
1118,1418.0,1.41468228112e-06
1119,1419.0,1.41367666884e-06
1120,1420.0,1.4126727574e-06
1121,1421.0,1.4116705468e-06
1122,1422.0,1.41067007484e-06
1123,1423.0,1.40967130372e-06
1124,1424.0,1.40867427124e-06
1125,1425.0,1.4076789396e-06
1126,1426.0,1.40668534659e-06
1127,1427.0,1.40569349222e-06
1128,1428.0,1.40470333869e-06
1129,1429.0,1.403714886e-06
1130,1430.0,1.40272820974e-06
1131,1431.0,1.40174323433e-06
1132,1432.0,1.40075999755e-06
1133,1433.0,1.39977846161e-06
1134,1434.0,1.3987986643e-06
1135,1435.0,1.39782060564e-06
1136,1436.0,1.39684424781e-06
1137,1437.0,1.39586966642e-06
1138,1438.0,1.39489678586e-06
1139,1439.0,1.39392560615e-06
1140,1440.0,1.39295620287e-06
1141,1441.0,1.39198853823e-06
1142,1442.0,1.39102257442e-06
1143,1443.0,1.39005834926e-06
1144,1444.0,1.38909586273e-06
1145,1445.0,1.38813515263e-06
1146,1446.0,1.38717614337e-06
1147,1447.0,1.38621883495e-06
1148,1448.0,1.38526330297e-06
1149,1449.0,1.38430950962e-06
1150,1450.0,1.38335745491e-06
1151,1451.0,1.38240713884e-06
1152,1452.0,1.3814585614e-06
1153,1453.0,1.3805117226e-06
1154,1454.0,1.37956662243e-06
1155,1455.0,1.3786232609e-06
1156,1456.0,1.37768163801e-06
1157,1457.0,1.37674179155e-06
1158,1458.0,1.37580364594e-06
1159,1459.0,1.37486727675e-06
1160,1460.0,1.3739326462e-06
1161,1461.0,1.37299975429e-06
1162,1462.0,1.37206860101e-06
1163,1463.0,1.37113922417e-06
1164,1464.0,1.37021158596e-06
1165,1465.0,1.36928568639e-06
1166,1466.0,1.36836152546e-06
1167,1467.0,1.36743914096e-06
1168,1468.0,1.3665184951e-06
1169,1469.0,1.36559958787e-06
1170,1470.0,1.36468245708e-06
1171,1471.0,1.36376706492e-06
1172,1472.0,1.3628534492e-06
1173,1473.0,1.36194157211e-06
1174,1474.0,1.36103143366e-06
1175,1475.0,1.36012307164e-06
1176,1476.0,1.35921648605e-06
1177,1477.0,1.35831160131e-06
1178,1478.0,1.35740853079e-06
1179,1479.0,1.35650719892e-06
1180,1480.0,1.35560760567e-06
1181,1481.0,1.35470978886e-06
1182,1482.0,1.35381374849e-06
1183,1483.0,1.35291944675e-06
1184,1484.0,1.35202692144e-06
1185,1485.0,1.35113613477e-06
1186,1486.0,1.35024716233e-06
1187,1487.0,1.34935989073e-06
1188,1488.0,1.34847443336e-06
1189,1489.0,1.34759071463e-06
1190,1490.0,1.34670877232e-06
1191,1491.0,1.34582860646e-06
1192,1492.0,1.34495021702e-06
1193,1493.0,1.34407356622e-06
1194,1494.0,1.34319869186e-06
1195,1495.0,1.34232559392e-06
1196,1496.0,1.34145427242e-06
1197,1497.0,1.34058468956e-06
1198,1498.0,1.33971692093e-06
1199,1499.0,1.33885092873e-06
1200,1500.0,1.33798667516e-06
1201,1501.0,1.33712419803e-06
1202,1502.0,1.33626353513e-06
1203,1503.0,1.33540461087e-06
1204,1504.0,1.33454746303e-06
1205,1505.0,1.33369209164e-06
1206,1506.0,1.33283853447e-06
1207,1507.0,1.33198671593e-06
1208,1508.0,1.33113667383e-06
1209,1509.0,1.33028844596e-06
1210,1510.0,1.32944195673e-06
1211,1511.0,1.32859728172e-06
1212,1512.0,1.32775438315e-06
1213,1513.0,1.32691326102e-06
1214,1514.0,1.32607391531e-06
1215,1515.0,1.32523638383e-06
1216,1516.0,1.324400591e-06
1217,1517.0,1.32356661239e-06
1218,1518.0,1.32273441021e-06
1219,1519.0,1.32190402226e-06
1220,1520.0,1.32107537295e-06
1221,1521.0,1.32024853787e-06
1222,1522.0,1.31942351702e-06
1223,1523.0,1.3186002348e-06
1224,1524.0,1.31777876682e-06
1225,1525.0,1.31695911306e-06
1226,1526.0,1.31614119794e-06
1227,1527.0,1.31532509705e-06
1228,1528.0,1.31451081039e-06
1229,1529.0,1.31369830016e-06
1230,1530.0,1.31288760417e-06
1231,1531.0,1.3120786846e-06
1232,1532.0,1.31127154147e-06
1233,1533.0,1.31046621257e-06
1234,1534.0,1.30966269789e-06
1235,1535.0,1.30886095965e-06
1236,1536.0,1.30806103564e-06
1237,1537.0,1.30726288806e-06
1238,1538.0,1.30646655472e-06
1239,1539.0,1.3056720356e-06
1240,1540.0,1.30487929291e-06
1241,1541.0,1.30408836445e-06
1242,1542.0,1.30329925023e-06
1243,1543.0,1.30251191243e-06
1244,1544.0,1.30172638887e-06
1245,1545.0,1.30094267954e-06
1246,1546.0,1.30016078443e-06
1247,1547.0,1.29938066576e-06
1248,1548.0,1.29860236131e-06
1249,1549.0,1.2978258711e-06
1250,1550.0,1.29705119512e-06
1251,1551.0,1.29627833336e-06
1252,1552.0,1.29550728584e-06
1253,1553.0,1.29473801475e-06
1254,1554.0,1.29397059568e-06
1255,1555.0,1.29320495305e-06
1256,1556.0,1.29244112464e-06
1257,1557.0,1.29167911047e-06
1258,1558.0,1.29091894832e-06
1259,1559.0,1.29016056261e-06
1260,1560.0,1.28940399112e-06
1261,1561.0,1.28864927166e-06
1262,1562.0,1.28789632863e-06
1263,1563.0,1.28714519984e-06
1264,1564.0,1.28639592307e-06
1265,1565.0,1.28564846052e-06
1266,1566.0,1.28490277442e-06
1267,1567.0,1.28415894033e-06
1268,1568.0,1.28341692048e-06
1269,1569.0,1.28267675265e-06
1270,1570.0,1.28193836126e-06
1271,1571.0,1.28120182189e-06
1272,1572.0,1.28046709675e-06
1273,1573.0,1.27973418584e-06
1274,1574.0,1.27900312696e-06
1275,1575.0,1.2782738823e-06
1276,1576.0,1.27754645188e-06
1277,1577.0,1.27682083568e-06
1278,1578.0,1.27609707151e-06
1279,1579.0,1.27537512157e-06
1280,1580.0,1.27465502366e-06
1281,1581.0,1.27393673997e-06
1282,1582.0,1.27322027052e-06
1283,1583.0,1.27250565309e-06
1284,1584.0,1.27179288769e-06
1285,1585.0,1.27108193651e-06
1286,1586.0,1.27037279957e-06
1287,1587.0,1.26966551465e-06
1288,1588.0,1.26896004396e-06
1289,1589.0,1.2682564253e-06
1290,1590.0,1.26755465866e-06
1291,1591.0,1.26685470625e-06
1292,1592.0,1.26615660587e-06
1293,1593.0,1.26546031972e-06
1294,1594.0,1.26476588559e-06
1295,1595.0,1.26407330349e-06
1296,1596.0,1.26338253562e-06
1297,1597.0,1.26269361978e-06
1298,1598.0,1.26200655596e-06
1299,1599.0,1.26132130637e-06
1300,1600.0,1.2606379466e-06
1301,1601.0,1.25995640106e-06
1302,1602.0,1.25927670755e-06
1303,1603.0,1.25859882827e-06
1304,1604.0,1.25792283881e-06
1305,1605.0,1.25724866358e-06
1306,1606.0,1.25657637817e-06
1307,1607.0,1.25590590699e-06
1308,1608.0,1.25523728784e-06
1309,1609.0,1.25457052071e-06
1310,1610.0,1.25390560561e-06
1311,1611.0,1.25324254254e-06
1312,1612.0,1.25258129369e-06
1313,1613.0,1.25192193467e-06
1314,1614.0,1.25126442767e-06
1315,1615.0,1.2506087727e-06
1316,1616.0,1.24995496975e-06
1317,1617.0,1.24930301884e-06
1318,1618.0,1.24865291994e-06
1319,1619.0,1.24800467307e-06
1320,1620.0,1.24735831603e-06
1321,1621.0,1.24671377321e-06
1322,1622.0,1.24607112022e-06
1323,1623.0,1.24543031925e-06
1324,1624.0,1.24479137031e-06
1325,1625.0,1.24415427339e-06
1326,1626.0,1.2435190663e-06
1327,1627.0,1.24288567344e-06
1328,1628.0,1.2422541704e-06
1329,1629.0,1.24162455718e-06
1330,1630.0,1.24099675819e-06
1331,1631.0,1.24037084902e-06
1332,1632.0,1.23974682967e-06
1333,1633.0,1.23912462456e-06
1334,1634.0,1.23850430927e-06
1335,1635.0,1.2378858838e-06
1336,1636.0,1.23726931035e-06
1337,1637.0,1.23665458893e-06
1338,1638.0,1.23604175734e-06
1339,1639.0,1.23543077776e-06
1340,1640.0,1.23482168802e-06
1341,1641.0,1.23421445029e-06
1342,1642.0,1.23360910239e-06
1343,1643.0,1.23300560652e-06
1344,1644.0,1.23240400047e-06
1345,1645.0,1.23180428424e-06
1346,1646.0,1.23120642004e-06
1347,1647.0,1.23061044565e-06
1348,1648.0,1.2300163233e-06
1349,1649.0,1.22942409077e-06
1350,1650.0,1.22883374806e-06
1351,1651.0,1.22824525737e-06
1352,1652.0,1.22765865651e-06
1353,1653.0,1.22707394547e-06
1354,1654.0,1.22649112425e-06
1355,1655.0,1.22591015506e-06
1356,1656.0,1.22533107569e-06
1357,1657.0,1.22475388615e-06
1358,1658.0,1.22417858642e-06
1359,1659.0,1.22360517652e-06
1360,1660.0,1.22303361864e-06
1361,1661.0,1.22246398839e-06
1362,1662.0,1.22189621015e-06
1363,1663.0,1.22133032175e-06
1364,1664.0,1.22076632316e-06
1365,1665.0,1.22020421439e-06
1366,1666.0,1.21964403325e-06
1367,1667.0,1.21908570413e-06
1368,1668.0,1.21852926483e-06
1369,1669.0,1.21797471536e-06
1370,1670.0,1.2174220557e-06
1371,1671.0,1.21687128587e-06
1372,1672.0,1.21632240587e-06
1373,1673.0,1.21577545348e-06
1374,1674.0,1.21523035312e-06
1375,1675.0,1.21468718037e-06
1376,1676.0,1.21414589745e-06
1377,1677.0,1.21360650435e-06
1378,1678.0,1.21306900107e-06
1379,1679.0,1.21253338762e-06
1380,1680.0,1.21199970178e-06
1381,1681.0,1.21146790577e-06
1382,1682.0,1.21093799958e-06
1383,1683.0,1.21041002101e-06
1384,1684.0,1.20988389446e-06
1385,1685.0,1.20935969553e-06
1386,1686.0,1.20883742422e-06
1387,1687.0,1.20831704274e-06
1388,1688.0,1.20779855107e-06
1389,1689.0,1.20728194923e-06
1390,1690.0,1.20676727501e-06
1391,1691.0,1.2062545284e-06
1392,1692.0,1.20574363382e-06
1393,1693.0,1.20523470466e-06
1394,1694.0,1.20472762752e-06
1395,1695.0,1.2042225158e-06
1396,1696.0,1.2037192939e-06
1397,1697.0,1.20321796183e-06
1398,1698.0,1.20271855737e-06
1399,1699.0,1.20222104273e-06
1400,1700.0,1.20172545572e-06
1401,1701.0,1.20123179632e-06
1402,1702.0,1.20074006454e-06
1403,1703.0,1.20025022258e-06
1404,1704.0,1.19976227045e-06
1405,1705.0,1.19927628373e-06
1406,1706.0,1.19879218683e-06
1407,1707.0,1.19830997976e-06
1408,1708.0,1.1978297381e-06
1409,1709.0,1.19735138626e-06
1410,1710.0,1.19687496204e-06
1411,1711.0,1.19640046544e-06
1412,1712.0,1.19592789646e-06
1413,1713.0,1.1954572551e-06
1414,1714.0,1.19498850356e-06
1415,1715.0,1.19452167964e-06
1416,1716.0,1.19405678334e-06
1417,1717.0,1.19359381465e-06
1418,1718.0,1.19313277359e-06
1419,1719.0,1.19267366014e-06
1420,1720.0,1.19221647432e-06
1421,1721.0,1.19176121611e-06
1422,1722.0,1.19130788552e-06
1423,1723.0,1.19085648255e-06
1424,1724.0,1.1904070072e-06
1425,1725.0,1.18995945947e-06
1426,1726.0,1.18951383935e-06
1427,1727.0,1.18907014686e-06
1428,1728.0,1.18862841978e-06
1429,1729.0,1.18818858252e-06
1430,1730.0,1.18775071068e-06
1431,1731.0,1.18731476646e-06
1432,1732.0,1.18688074985e-06
1433,1733.0,1.18644866087e-06
1434,1734.0,1.1860184995e-06
1435,1735.0,1.18559030355e-06
1436,1736.0,1.18516403522e-06
1437,1737.0,1.1847396945e-06
1438,1738.0,1.18431728141e-06
1439,1739.0,1.18389683373e-06
1440,1740.0,1.18347831367e-06
1441,1741.0,1.18306172122e-06
1442,1742.0,1.1826470942e-06
1443,1743.0,1.18223443259e-06
1444,1744.0,1.1818236608e-06
1445,1745.0,1.18141485442e-06
1446,1746.0,1.18100801346e-06
1447,1747.0,1.18060310012e-06
1448,1748.0,1.1802001144e-06
1449,1749.0,1.1797990941e-06
1450,1750.0,1.17940000141e-06
1451,1751.0,1.17900287414e-06
1452,1752.0,1.17860771228e-06
1453,1753.0,1.17821447804e-06
1454,1754.0,1.17782320922e-06
1455,1755.0,1.17743386802e-06
1456,1756.0,1.17704649223e-06
1457,1757.0,1.17666108186e-06
1458,1758.0,1.1762775991e-06
1459,1759.0,1.17589608176e-06
1460,1760.0,1.17551649204e-06
1461,1761.0,1.17513890553e-06
1462,1762.0,1.17476324664e-06
1463,1763.0,1.17438955317e-06
1464,1764.0,1.17401778731e-06
1465,1765.0,1.17364802467e-06
1466,1766.0,1.17328018965e-06
1467,1767.0,1.17291432004e-06
1468,1768.0,1.17255041584e-06
1469,1769.0,1.17218847706e-06
1470,1770.0,1.1718284659e-06
1471,1771.0,1.17147045795e-06
1472,1772.0,1.17111441542e-06
1473,1773.0,1.1707603005e-06
1474,1774.0,1.170408151e-06
1475,1775.0,1.17005800472e-06
1476,1776.0,1.16970978605e-06
1477,1777.0,1.16936353279e-06
1478,1778.0,1.16901928275e-06
1479,1779.0,1.16867696033e-06
1480,1780.0,1.16833664112e-06
1481,1781.0,1.16799824952e-06
1482,1782.0,1.16766186114e-06
1483,1783.0,1.16732743818e-06
1484,1784.0,1.16699498063e-06
1485,1785.0,1.16666448849e-06
1486,1786.0,1.16633596177e-06
1487,1787.0,1.16600943826e-06
1488,1788.0,1.16568488017e-06
1489,1789.0,1.16536228749e-06
1490,1790.0,1.16504166023e-06
1491,1791.0,1.16472299838e-06
1492,1792.0,1.16440633975e-06
1493,1793.0,1.16409164653e-06
1494,1794.0,1.16377895652e-06
1495,1795.0,1.16346823193e-06
1496,1796.0,1.16315947275e-06
1497,1797.0,1.16285267899e-06
1498,1798.0,1.16254788843e-06
1499,1799.0,1.1622450633e-06
1500,1800.0,1.16194424137e-06
1501,1801.0,1.16164538487e-06
1502,1802.0,1.16134853157e-06
1503,1803.0,1.16105364369e-06
1504,1804.0,1.16076075902e-06
1505,1805.0,1.16046983976e-06
1506,1806.0,1.16018092372e-06
1507,1807.0,1.15989397309e-06
1508,1808.0,1.15960902567e-06
1509,1809.0,1.15932608147e-06
1510,1810.0,1.15904510268e-06
1511,1811.0,1.1587661271e-06
1512,1812.0,1.15848911694e-06
1513,1813.0,1.15821410999e-06
1514,1814.0,1.15794110625e-06
1515,1815.0,1.15767010572e-06
1516,1816.0,1.15740107061e-06
1517,1817.0,1.15713403871e-06
1518,1818.0,1.15686901002e-06
1519,1819.0,1.15660594675e-06
1520,1820.0,1.15634492449e-06
1521,1821.0,1.15608586764e-06
1522,1822.0,1.155828814e-06
1523,1823.0,1.15557376357e-06
1524,1824.0,1.15532071636e-06
1525,1825.0,1.15506963456e-06
1526,1826.0,1.15482059377e-06
1527,1827.0,1.15457351839e-06
1528,1828.0,1.15432848402e-06
1529,1829.0,1.15408541507e-06
1530,1830.0,1.15384438712e-06
1531,1831.0,1.1536053246e-06
1532,1832.0,1.15336830307e-06
1533,1833.0,1.15313324697e-06
1534,1834.0,1.15290023187e-06
1535,1835.0,1.15266918219e-06
1536,1836.0,1.15244017351e-06
1537,1837.0,1.15221316805e-06
1538,1838.0,1.1519881658e-06
1539,1839.0,1.15176516676e-06
1540,1840.0,1.15154417093e-06
1541,1841.0,1.15132521612e-06
1542,1842.0,1.15110826451e-06
1543,1843.0,1.15089331611e-06
1544,1844.0,1.15068037093e-06
1545,1845.0,1.15046942896e-06
1546,1846.0,1.15026052799e-06
1547,1847.0,1.15005363024e-06
1548,1848.0,1.1498487357e-06
1549,1849.0,1.14964588217e-06
1550,1850.0,1.14944503184e-06
1551,1851.0,1.14924622253e-06
1552,1852.0,1.14904937863e-06
1553,1853.0,1.14885461354e-06
1554,1854.0,1.14866181386e-06
1555,1855.0,1.14847105519e-06
1556,1856.0,1.14828233753e-06
1557,1857.0,1.14809562308e-06
1558,1858.0,1.14791094964e-06
1559,1859.0,1.14772827941e-06
1560,1860.0,1.14754761239e-06
1561,1861.0,1.14736898638e-06
1562,1862.0,1.14719240138e-06
1563,1863.0,1.14701785739e-06
1564,1864.0,1.14684531661e-06
1565,1865.0,1.14667477904e-06
1566,1866.0,1.14650628247e-06
1567,1867.0,1.14633982692e-06
1568,1868.0,1.14617541237e-06
1569,1869.0,1.14601300104e-06
1570,1870.0,1.14585263071e-06
1571,1871.0,1.1456943014e-06
1572,1872.0,1.14553801309e-06
1573,1873.0,1.14538372799e-06
1574,1874.0,1.1452314839e-06
1575,1875.0,1.14508128082e-06
1576,1876.0,1.14493311874e-06
1577,1877.0,1.14478695988e-06
1578,1878.0,1.14464287983e-06
1579,1879.0,1.14450080298e-06
1580,1880.0,1.14436080494e-06
1581,1881.0,1.14422281011e-06
1582,1882.0,1.14408685629e-06
1583,1883.0,1.14395294348e-06
1584,1884.0,1.14382107167e-06
1585,1885.0,1.14369124088e-06
1586,1886.0,1.14356348888e-06
1587,1887.0,1.1434377401e-06
1588,1888.0,1.14331403233e-06
1589,1889.0,1.14319236557e-06
1590,1890.0,1.14307277761e-06
1591,1891.0,1.14295519286e-06
1592,1892.0,1.14283968692e-06
1593,1893.0,1.14272618419e-06
1594,1894.0,1.14261476026e-06
1595,1895.0,1.14250541514e-06
1596,1896.0,1.14239807323e-06
1597,1897.0,1.14229277233e-06
1598,1898.0,1.14218955023e-06
1599,1899.0,1.14208836914e-06
1600,1900.0,1.14198922906e-06
1601,1901.0,1.14189216778e-06
1602,1902.0,1.14179714751e-06
1603,1903.0,1.14170416825e-06
1604,1904.0,1.1416132678e-06
1605,1905.0,1.14152440835e-06
1606,1906.0,1.14143758991e-06
1607,1907.0,1.14135285027e-06
1608,1908.0,1.14127015165e-06
1609,1909.0,1.14118953183e-06
1610,1910.0,1.14111095301e-06
1611,1911.0,1.14103441521e-06
1612,1912.0,1.1409599562e-06
1613,1913.0,1.14088757601e-06
1614,1914.0,1.14081723682e-06
1615,1915.0,1.14074897644e-06
1616,1916.0,1.14068275706e-06
1617,1917.0,1.14061861649e-06
1618,1918.0,1.14055651693e-06
1619,1919.0,1.14049649617e-06
1620,1920.0,1.14043855421e-06
1621,1921.0,1.14038265327e-06
1622,1922.0,1.14032883113e-06
1623,1923.0,1.14027708779e-06
1624,1924.0,1.14022738546e-06
1625,1925.0,1.14017979974e-06
1626,1926.0,1.14013425502e-06
1627,1927.0,1.14009075131e-06
1628,1928.0,1.1400493642e-06
1629,1929.0,1.14001001809e-06
1630,1930.0,1.1399727508e-06
1631,1931.0,1.1399375623e-06
1632,1932.0,1.13990445262e-06
1633,1933.0,1.13987342173e-06
1634,1934.0,1.13984443186e-06
1635,1935.0,1.13981755858e-06
1636,1936.0,1.13979272632e-06
1637,1937.0,1.13977001065e-06
1638,1938.0,1.139749336e-06
1639,1939.0,1.13973077794e-06
1640,1940.0,1.13971426089e-06
1641,1941.0,1.13969986045e-06
1642,1942.0,1.13968750101e-06
1643,1943.0,1.13967725817e-06
1644,1944.0,1.13966905634e-06
1645,1945.0,1.13966297112e-06
1646,1946.0,1.13965896469e-06
1647,1947.0,1.13965703707e-06
