,en,sens
0,3.31845598617,0.000768899787675
1,3.39626961635,0.000767081533686
2,3.47590787854,0.000763471054452
3,3.55741355809,0.000758119546742
4,3.64083044357,0.000751101796255
5,3.72620335039,0.000742513461507
6,3.81357814477,0.000732468131707
7,3.90300176848,0.000721093823725
8,3.99452226399,0.000708529213132
9,4.08818880032,0.000694919777172
10,4.18405169943,0.000680413992858
11,4.28216246327,0.000665159781121
12,4.38257380145,0.000649301366639
13,4.48533965956,0.000632976515339
14,4.59051524813,0.000616314262065
15,4.69815707231,0.000599433194251
16,4.80832296225,0.000582440267973
17,4.92107210411,0.000565430192377
18,5.03646507192,0.000548485053926
19,5.15456386007,0.000531674805533
20,5.27543191666,0.000515057688548
21,5.39913417756,0.000498681106296
22,5.5257371013,0.000482582717322
23,5.6553087048,0.00046679167864
24,5.78791859986,0.000451329961898
25,5.92363803061,0.000436213712781
26,6.06253991177,0.000421454550654
27,6.20469886779,0.000407060756087
28,6.35019127302,0.00039303832095
29,6.49909529263,0.000379391812522
30,6.65149092473,0.000366125065155
31,6.80746004322,0.000353241521167
32,6.9670864419,0.000340744560715
33,7.13045587939,0.000328637461335
34,7.29765612526,0.000316923220469
35,7.46877700715,0.000305604264497
36,7.64391045907,0.000294682075252
37,7.82315057075,0.000284156990691
38,8.00659363821,0.000274027545713
39,8.19433821548,0.000264289931604
40,8.38648516759,0.00025493813217
41,8.58313772469,0.000245963827533
42,8.78440153757,0.000237356445236
43,8.9903847344,0.00022910336281
44,9.20119797881,0.000221190185691
45,9.41695452935,0.000213601277927
46,9.63777030035,0.000206320167212
47,9.86376392419,0.000199330058814
48,10.095056815,0.000192614336998
49,10.331773234,0.000186157020027
50,10.5740403561,0.000179943147814
51,10.8219883383,0.000173959062835
52,11.0757503896,0.000168192604738
53,11.3354628427,0.000162633179901
54,11.6012652271,0.000157271741356
55,11.8733003439,0.000152100682086
56,12.151714343,0.000147113659374
57,12.4366568012,0.000142305257017
58,12.7282808025,0.000137670991716
59,13.0267430209,0.000133206905278
60,13.3322038038,0.000128909317017
61,13.644827259,0.000124774612502
62,13.964781342,0.00012079907381
63,14.292237947,0.000116978751937
64,14.6273729985,0.000113309418263
65,14.9703665466,0.000109786576959
66,15.3214028632,0.00010640549041
67,15.680670541,0.000103161276655
68,16.0483625953,0.000100049042643
69,16.4246765669,9.70640397805e-05
70,16.8098146292,9.42018238542e-05
71,17.2039836958,9.14584161775e-05
72,17.6073955327,8.88304328309e-05
73,18.020266871,8.63151801112e-05
74,18.4428195244,8.39107038836e-05
75,18.8752805074,8.1615786736e-05
76,19.317882158,7.94298804098e-05
77,19.7708622621,7.73529253181e-05
78,20.2344641814,7.538544e-05
79,20.7089369842,7.35281786989e-05
80,21.194535579,7.1781942753e-05
81,21.6915208517,7.01473892541e-05
82,22.2001598056,6.86248523659e-05
83,22.720725705,6.72142337983e-05
84,23.2534982217,6.59148474669e-05
85,23.7987635856,6.47253198393e-05
86,24.3568147383,6.36436083433e-05
87,24.9279514906,6.2667027552e-05
88,25.5124806832,6.17923192528e-05
89,26.1107163521,6.10157563938e-05
90,26.7229798971,6.03332074657e-05
91,27.3496002541,5.97404259116e-05
92,27.9909140725,5.92331474877e-05
93,28.6472658955,5.88072379773e-05
94,29.3190083453,5.8458844383e-05
95,30.006502313,5.81845306411e-05
96,30.7101171518,5.79814264961e-05
97,31.430230876,5.78473105868e-05
98,32.1672303637,5.77806435525e-05
